gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
438788289																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739572																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739572	P00739572		Ecklon, C.F.						fl fr				hb																		s.n.	1828-8				1828	8																	Afrique Australe	za					Du Cap ; Mont du Lion																																																																	Heliophila diffusa (Thunb.) DC.																			(Thunb.) DC.					
438995273																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739621																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739621	P00739621		Zeyher, C.L.P.						fert				hb																		s.n.						10																	Afrique australe	za					"Inter ""Vishhoeck et Mosterbay"" (Cap)"																																																																	Heliophila linearis DC. var. linearifolia (Burch. ex DC.) Mar.																			(Burch. ex DC.) Mar.					
144865754																																																											B	Herbarium Berolinense			PreservedSpecimen				http://herbarium.bgbm.org/object/B100153799	B 10 0153799		Bergius																																																			ZA																																																																							Heliophila adpressa O.E.Schulz								Plantae				CRUCIFERAE												
144865767																																																											B	Herbarium Berolinense			PreservedSpecimen				http://herbarium.bgbm.org/object/B100153806	B 10 0153806		R. Schlechter																																																			EG																																																																							Heliophila caledonica Steud.								Plantae				CRUCIFERAE												
144865807																																																											B	Herbarium Berolinense			PreservedSpecimen				http://herbarium.bgbm.org/object/B100153858	B 10 0153858		R. Schlechter																													1897-09-10																						ZA																																																																							Heliophila leucantha Schltr.								Plantae				CRUCIFERAE												
144865821																																																											B	Herbarium Berolinense			PreservedSpecimen				http://herbarium.bgbm.org/object/B100153851	B 10 0153851		R. Schlechter																													1896-11-29																						ZA																																																																							Heliophila macra Schltr.								Plantae				CRUCIFERAE												
238980137																																																											Z	Herbaria of the University and ETH Zürich			PreservedSpecimen					Z-000005029		Dinter																																	1922		15																Namibia					Südwestafrika																																																																		Heliophila glauca Dinter													Heliophila											
616279339																																																											SANBI	PRECIS			PreservedSpecimen					NH0007371-0		Bolus, H.																																	1883	11	30																SOUTH AFRICA					Not available																			-28.6250000	28.8750000																																														Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa									
616279449																																																											SANBI	PRECIS			PreservedSpecimen					NH0017906-0		Oliver, G.E.																																	1927	10	31																SOUTH AFRICA					Not available																			-28.6250000	28.8750000																																														Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula									
616279474																																																											SANBI	PRECIS			PreservedSpecimen					NH0028696-0		McClean, A.P.D.																																	1937	3	31																SOUTH AFRICA					Not available																			-30.6250000	30.3750000																																	W. Marais													Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula									
616279476																																																											SANBI	PRECIS			PreservedSpecimen					NH0029016-0		Gerstner, J.																																	1937	11	5																SOUTH AFRICA					Not available																			-29.8750000	30.6250000																																														Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula									
616279556																																																											SANBI	PRECIS			PreservedSpecimen					NH0125340-0		Ngwenya, A.M.																																	1994	11	23																SOUTH AFRICA					Not available																			-30.6250000	29.6250000																																	A.M. Ngwenya													Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula									
616279566																																																											SANBI	PRECIS			PreservedSpecimen					NH0132737-0		Swanepoel, T.; Porter, B. W.																																	1997	11	1																SOUTH AFRICA					Not available																			-29.8750000	30.1250000																																	A. M. Ngwenya													Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula									
616279625																																																											SANBI	PRECIS			PreservedSpecimen					NH0121578-1		Ngwenya, A.M.																																	1997	11	5																SOUTH AFRICA					Not available																			-29.8750000	31.1250000																																	A.M. Ngwenya													Heliophila subulata												BRASSICACEAE	Heliophila		subulata									
616329822																																																											SANBI	PRECIS			PreservedSpecimen					NH0003914-0		Bolus, H.																																	1883	8	31																SOUTH AFRICA					Not available																																																																		Thlaspeocarpa namaquensis												BRASSICACEAE	Thlaspeocarpa		namaquensis									
685220468																																																											SANBI	PRECIS			PreservedSpecimen					PRE0849542-0		Jaca T.																																	2009	8	13																SOUTH AFRICA					Not available																			-29.8750000	17.6250000																																	Winter,P.J.D.													Heliophila amplexicaulis												BRASSICACEAE	Heliophila		amplexicaulis									
685220493																																																											SANBI	PRECIS			PreservedSpecimen					NBG0248544-0		Jardine I.; Jardine C.																																	2008	9	22																SOUTH AFRICA					Not available																			-32.8750000	19.6250000																																														Heliophila juncea												BRASSICACEAE	Heliophila		juncea									
685220524																																																											SANBI	PRECIS			PreservedSpecimen					PRE0849548-0		Jaca T.																																	2009	8	13																SOUTH AFRICA					Not available																			-29.8750000	17.6250000																																	Winter,P.J.D.													Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis									
685220525																																																											SANBI	PRECIS			PreservedSpecimen					PRE0849550-0		Jaca T.																																	2009	8	12																SOUTH AFRICA					Not available																			-29.8750000	17.6250000																																	Winter,P.J.D.													Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis									
685336636																																																											ROST	Botanischer Garten Rostock			LivingSpecimen					379896																																																																																																																												Heliophila longifolia DC.												Brassicaceae												
667524093																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p05445282																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p05445282	P05445282												hb																																																																																																																Heliophila linearifolia Burch. & DC.																			Burch. & DC.					
667616230																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p05445297																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p05445297	P05445297												hb																																																																																																																Heliophila rigidiuscula Sond.																			Sond.					
667730546																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p05445289																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p05445289	P05445289												hb																																																																																																																Heliophila scoparia Burch. & DC.																			Burch. & DC.					
411945230																																																											SANBI	PRECIS			PreservedSpecimen					NBG0002768-0		Parker, R.N.																																	1947	9	14																SOUTH AFRICA					Not available																0.2500000																																					Marais,W.													Heliophila diffusa var. flacca												BRASSICACEAE	Heliophila		diffusa	var. flacca	Variety		(Thunb.) DC.; (Sond.) Marais;					
412239921																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403123-0		Van der Schijff, H.P.																																	1967	3	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila amplexicaulis												BRASSICACEAE	Heliophila		amplexicaulis		Species		L.f.					
412240894																																																											SANBI	PRECIS			PreservedSpecimen					PRE0404015-0		Schlechter,																																	1897	8	19																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila collina												BRASSICACEAE	Heliophila		collina		Species		O.E.Schulz					
412241800																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405002-0		Ecklon, C.F.; Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila digitata												BRASSICACEAE	Heliophila		digitata		Species		L.f.					
412241834																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405036-0		Schmidt, A.A.																																	1936	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila lactea												BRASSICACEAE	Heliophila		lactea		Species		Schltr.					
412241857																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405059-0		Liebenberg, L.C.C.																																	1962	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila pendula												BRASSICACEAE	Heliophila		pendula		Species		Willd.					
412241899																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405101-0		Zeyher, C.L.P.																																	1830	10	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila coronopifolia												BRASSICACEAE	Heliophila		coronopifolia		Species		L.					
412241914																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405116-0		Hanekom, W.J.																																	1967	9	5																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila pinnata												BRASSICACEAE	Heliophila		pinnata		Species		L.f.					
412241949																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405151-0		Drege,																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila pusilla var. pusilla												BRASSICACEAE	Heliophila		pusilla	var. pusilla	Variety		L.f.					
412241978																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405180-0		Zeyher, C.L.P.																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila diffusa var. diffusa												BRASSICACEAE	Heliophila		diffusa	var. diffusa	Variety		(Thunb.) DC.					
412241982																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405184-0		Ecklon, C.F.; Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila diffusa var. flacca												BRASSICACEAE	Heliophila		diffusa	var. flacca	Variety		(Thunb.) DC.; (Sond.) Marais;					
412241984																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405186-0		Marloth, H.W.R.																																	1907	12	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila diffusa var. flacca												BRASSICACEAE	Heliophila		diffusa	var. flacca	Variety		(Thunb.) DC.; (Sond.) Marais;					
412242015																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405217-0		Giess, J.W.H.																																	1973	9	15																NAMIBIA					Not available																0.2500000																																																		Heliophila trifurca												BRASSICACEAE	Heliophila		trifurca		Species		Burch. ex DC.					
412242023																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405225-0		Acocks, J.P.H.																																	1970	10	7																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila seselifolia var. marlothii												BRASSICACEAE	Heliophila		seselifolia	var. marlothii	Variety		Burch. ex DC.; (O.E.Schulz) Marais;					
412242110																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405312-0		Acocks, J.P.H.																																	1952	9	17																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412242113																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405315-0		Theron, G.C.																																	1952	8	25																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412242115																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405317-0		Dinter, M.K.																																	1921	11	30																NAMIBIA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412243142																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406320-0		Bos, J.J.																																	1963	8	20																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila cuneata												BRASSICACEAE	Heliophila		cuneata		Species		Marais					
412243147																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406325-0		Muir, J.																																	1915	1	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearis												BRASSICACEAE	Heliophila		linearis	var. linearis	Variety		(Thunb.) DC.					
